,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
680,FDC28,OUT049,1743.631851295606
681,FDJ41,OUT027,5930.5730196239
682,NCT29,OUT035,2064.6869094273397
683,NCH42,OUT019,709.2210616033619
684,FDU60,OUT018,2435.565587132415
685,FDS02,OUT045,3127.0002299682387
686,FDC51,OUT046,2064.6869094273397
687,FDU03,OUT013,3196.562920790542
688,FDX39,OUT045,3332.6141516567495
689,NCY05,OUT010,38.82331778160733
690,NCL06,OUT027,5930.5730196239
691,FDD32,OUT035,1267.2984698639807
692,NCN41,OUT045,1997.241293315867
693,NCX53,OUT049,2104.980185136586
694,FDU57,OUT019,385.7555879134054
695,FDQ23,OUT046,1670.0378560509737
696,FDQ52,OUT045,3830.6610363758655
697,FDC14,OUT045,751.3688883939294
698,FDY09,OUT035,3002.711770066453
699,FDQ28,OUT045,2438.296992103382
700,FDV25,OUT046,3716.627192280649
701,FDJ07,OUT035,1931.131272101779
702,DRB25,OUT049,1743.631851295606
703,FDK52,OUT019,722.0987546145534
704,FDY52,OUT027,1994.4900410738176
705,FDB28,OUT046,3281.3196299875053
706,FDT36,OUT035,745.2128788077205
707,FDV25,OUT017,3716.627192280649
708,NCN07,OUT027,3366.2500755894034
709,FDC57,OUT017,3236.058335105171
710,FDQ03,OUT018,3439.834701462761
711,FDU23,OUT017,2698.412245524676
712,NCX41,OUT035,3439.2018051183195
713,NCD06,OUT035,769.4137569835002
714,FDW08,OUT045,1678.6566868594962
715,NCU29,OUT017,2249.904490247277
716,NCE06,OUT013,2535.679479980544
717,FDV52,OUT010,317.98422090474946
718,FDB02,OUT017,3000.2413183910908
719,NCR18,OUT045,751.3688883939294
720,FDK16,OUT049,1559.549847808727
721,NCQ29,OUT010,756.7718039196245
722,FDZ01,OUT019,264.97275501062995
723,FDW27,OUT035,2543.1370695735313
724,FDD17,OUT018,3481.942522287487
725,FDW39,OUT013,3008.130471565836
726,DRH59,OUT045,1101.1056265250008
727,FDS52,OUT013,1639.7952092392343
728,FDU40,OUT027,5072.780261736647
729,NCF54,OUT013,2881.197676621532
730,FDH46,OUT045,1592.0004514308735
731,NCP14,OUT049,1647.2527988322213
732,FDH50,OUT049,3204.0205103835297
733,DRF15,OUT010,401.7186809257787
734,FDV27,OUT027,2324.2433466543707
735,NCJ06,OUT049,1921.4084550670168
736,FDN02,OUT018,3111.409613289544
737,FDQ51,OUT049,769.4137569835002
738,FDQ07,OUT017,3671.3658973983156
739,FDS45,OUT049,1677.4990251313657
740,NCJ06,OUT045,1888.7535231100753
741,FDD36,OUT035,1921.4084550670168
742,FDY25,OUT045,3097.4328569219592
743,FDU52,OUT046,2505.742608214854
744,DRK47,OUT017,3826.589706917145
745,NCL30,OUT017,2104.980185136586
746,FDN22,OUT035,3985.2161210228273
747,NCF30,OUT027,3274.281627086396
748,FDK03,OUT035,3982.745669347465
749,FDT45,OUT017,945.9546367303308
750,NCC54,OUT027,5817.7626067164265
751,FDP08,OUT018,2938.650353949972
752,FDU44,OUT046,2530.2607784811607
753,DRG39,OUT035,844.3645251701903
754,FDU32,OUT049,1958.66959089691
755,FDY27,OUT049,3015.5880611588236
756,NCP54,OUT013,2057.2293198343523
757,NCZ41,OUT049,2064.6869094273397
758,DRL49,OUT013,2242.44690065429
759,FDI05,OUT018,1112.6225801388537
760,FDY56,OUT045,3693.0108736610546
761,DRC13,OUT013,2057.2293198343523
762,NCV29,OUT017,3000.2413183910908
763,FDR24,OUT049,1407.9607781210275
764,FDZ34,OUT018,2999.1454368682967
765,FDP37,OUT035,2072.125223878359
766,FDX08,OUT027,4887.873685950082
767,FDS57,OUT045,2040.0050207004758
768,NCG18,OUT049,1647.2527988322213
769,FDK25,OUT018,2539.813658210788
770,FDH53,OUT049,1264.8280181886182
771,DRI59,OUT018,3303.00072021285
772,FDA52,OUT046,3000.2413183910908
773,FDT20,OUT010,33.49829587199838
774,FDE36,OUT019,387.31150241084947
775,FDI24,OUT017,2888.655266214519
776,FDB28,OUT018,2991.707122417277
777,FDV11,OUT017,3007.67963284211
778,FDP01,OUT046,2513.1809226658734
779,FDD34,OUT027,4040.3254748449845
780,FDJ50,OUT027,1484.2172098525302
781,FDZ44,OUT013,1916.421317149392
782,DRO59,OUT035,1239.9638881408234
783,DRB48,OUT045,751.3688883939294
784,FDR21,OUT018,2627.921900363669
785,NCE42,OUT010,728.423175681897
786,FDO23,OUT046,1532.6052481977622
787,NCE30,OUT018,3111.5804951787404
788,FDQ22,OUT035,747.6833304830827
789,FDY01,OUT045,1853.9628389555444
790,FDS08,OUT017,3018.058512834186
791,FDG28,OUT018,3463.6827590048206
792,FDQ51,OUT018,698.2555918339183
793,FDB05,OUT017,4201.80704006379
794,FDO56,OUT049,1923.878906742379
795,FDE02,OUT018,1314.228255378008
796,FDN45,OUT017,3671.3658973983156
797,FDS09,OUT013,793.9289479194335
798,NCA54,OUT018,2908.763399536536
799,FDP09,OUT010,596.268264595577
800,FDC53,OUT045,1579.8071827207486
801,NCM55,OUT017,3241.0261978808285
802,FDL09,OUT018,2527.0503218501603
803,FDA11,OUT019,252.62757290536592
804,FDA50,OUT045,1492.1042316972546
805,FDC23,OUT017,3007.67963284211
806,FDE22,OUT049,2530.2607784811607
807,FDD23,OUT046,3241.0261978808285
808,NCA29,OUT049,2888.655266214519
809,FDK38,OUT046,2437.981982528323
810,DRC13,OUT046,1956.1991392215477
811,NCP43,OUT049,3007.67963284211
812,FDX28,OUT049,1662.5995415999541
813,FDF08,OUT049,1439.1512406441104
814,FDZ33,OUT046,2508.2130598902163
815,FDD10,OUT049,3002.711770066453
816,FDO58,OUT017,2530.2607784811607
817,FDI50,OUT017,3842.6250549572924
818,FDO58,OUT045,2444.7938099515504
819,FDX08,OUT013,3099.9670612101154
820,NCK17,OUT010,38.82331778160733
821,FDF39,OUT035,3982.745669347465
822,FDU45,OUT010,265.1814030746823
823,NCJ18,OUT018,1684.021463543913
824,DRC27,OUT019,733.0691191454216
825,DRC25,OUT035,1280.174760956351
826,FDU59,OUT035,2550.5753840245507
827,FDU28,OUT035,3233.587883429809
828,NCP30,OUT046,745.2128788077205
829,FDB39,OUT018,840.4409856950022
830,FDE41,OUT013,1257.370428595631
831,DRH11,OUT010,60.870939042491045
832,FDA58,OUT045,3693.0108736610546
833,FDU50,OUT046,1936.7551978347497
834,FDM34,OUT013,2099.9930472189612
835,FDM44,OUT027,2656.201826280232
836,FDR39,OUT045,3097.4328569219592
837,FDM25,OUT045,2810.6266121359286
838,FDQ49,OUT049,2513.1809226658734
839,DRH25,OUT018,734.9249378177435
840,FDM09,OUT027,4402.7905066496
841,FDL44,OUT019,389.7819540862117
842,NCR42,OUT018,674.0547136581386
843,DRL59,OUT046,851.8028396212098
844,FDX43,OUT013,2798.1432925511185
845,DRK47,OUT010,712.3878276417497
846,FDU48,OUT018,1867.593193613482
847,FDY12,OUT045,812.2391125535344
848,NCN43,OUT018,1834.7382323552551
849,NCM55,OUT018,2921.8463172643205
850,FDQ21,OUT027,3291.572409322161
851,FDX13,OUT035,3982.745669347465
852,NCK30,OUT027,5930.5730196239
853,FDG20,OUT049,2891.1257178898813
854,DRG27,OUT017,745.2128788077205
855,FDY14,OUT018,3544.211557416793
856,FDP59,OUT035,1654.6911132832406
857,FDU60,OUT017,2787.7836877010104
858,NCC18,OUT019,444.18522554800415
859,DRJ39,OUT017,3573.3840507376317
860,FDS07,OUT049,1801.232871158305
861,FDM08,OUT027,5594.5161932295305
862,FDP51,OUT045,1888.7535231100753
863,FDU16,OUT035,1264.8280181886182
864,FDH12,OUT013,1736.174261702619
865,DRE48,OUT010,513.4399930906943
866,NCL42,OUT027,5817.7626067164265
867,FDR21,OUT045,2917.2448015368427
868,NCW29,OUT035,2104.980185136586
869,FDO11,OUT013,3959.252731714331
870,NCM31,OUT049,2127.765242355338
871,FDV35,OUT019,390.7234506890627
872,FDF58,OUT017,1127.3133647041782
873,NCE43,OUT049,2787.7836877010104
874,FDA02,OUT035,2249.904490247277
875,DRL37,OUT010,38.82331778160733
876,FDR24,OUT018,1314.228255378008
877,FDW59,OUT049,1272.2663326396378
878,FDS22,OUT049,771.8842086588625
879,FDW24,OUT017,806.8171814022887
880,FDU24,OUT035,1574.8965905764599
881,FDA21,OUT027,5090.071043972413
882,FDH58,OUT027,3039.34153110146
883,FDW36,OUT018,1436.3141204634867
884,FDI45,OUT027,4503.662085163109
885,FDU01,OUT018,2914.408002813301
886,FDF35,OUT027,2750.2469313723786
887,FDU43,OUT019,711.6915132787242
888,FDE24,OUT019,343.2932616284172
889,FDK50,OUT049,2527.7903268057985
890,FDG31,OUT045,1093.6673120739813
891,FDC60,OUT045,1397.0109474810577
892,FDL36,OUT013,1429.223199375761
893,FDP21,OUT013,3270.70856633691
894,FDW16,OUT045,1457.7213176352702
895,FDX02,OUT017,3821.0668316358847
896,FDQ58,OUT027,4018.27775625404
897,FDT51,OUT046,1743.631851295606
898,FDD59,OUT049,1272.2663326396378
899,NCM42,OUT018,1548.0399156946041
900,FDA57,OUT018,668.7296917485301
901,FDZ48,OUT035,1743.631851295606
902,FDE46,OUT045,2440.767443778744
903,NCZ30,OUT019,301.1766809724729
904,FDB56,OUT017,3236.058335105171
905,FDA25,OUT027,2638.911044044467
906,FDD20,OUT013,2059.699771509715
907,FDL25,OUT013,1534.8704756395373
908,NCO18,OUT049,3000.2413183910908
909,FDJ45,OUT017,752.65119325874
910,FDR12,OUT035,2787.7836877010104
911,NCF19,OUT010,31.355067319377667
912,FDK25,OUT046,2698.412245524676
913,NCR17,OUT046,1798.7624194829427
914,FDC52,OUT046,2505.742608214854
915,NCA54,OUT017,3190.3858495718173
916,FDR45,OUT010,746.9462113143481
917,NCM19,OUT049,1806.200733933962
918,FDF39,OUT027,5930.5730196239
919,FDX23,OUT049,1574.8965905764599
920,FDD58,OUT027,2656.201826280232
921,FDX28,OUT013,1655.1419520069671
922,NCD31,OUT013,2520.3327372128115
923,FDU57,OUT018,2263.0305947821416
924,FDI27,OUT046,769.4137569835002
925,NCM42,OUT046,1758.978594063339
926,FDD32,OUT027,2166.694316228523
927,FDI34,OUT013,3837.6379170396676
928,NCM29,OUT049,2104.980185136586
929,FDG46,OUT018,1527.3681510172628
930,DRC01,OUT010,25.58320984330112
931,FDB15,OUT027,5930.5730196239
932,NCA17,OUT027,4000.986974018275
933,FDF10,OUT046,2508.2130598902163
934,FDR26,OUT027,4670.337764578729
935,FDI02,OUT049,1743.631851295606
936,NCM54,OUT010,334.09950597775196
937,FDF14,OUT013,2498.285018621867
938,FDJ33,OUT010,311.6925486395005
939,FDM20,OUT035,3868.943564174714
940,FDC03,OUT027,5072.780261736647
941,NCX05,OUT046,1921.4084550670168
942,NCM41,OUT027,2466.6119471572597
943,NCU29,OUT010,388.5691360891649
944,FDQ59,OUT017,1272.2663326396378
945,FDH46,OUT010,251.63966531906954
946,FDH09,OUT013,837.9488620357424
947,NCD06,OUT045,775.5697665697091
948,FDC15,OUT035,2505.742608214854
949,DRD37,OUT027,1423.1084768608225
950,FDT28,OUT027,4000.986974018275
951,FDR28,OUT027,4023.034692609219
952,FDT38,OUT017,1264.8280181886182
953,FDV34,OUT027,2134.3918717297083
954,FDY52,OUT035,1140.189655796549
955,FDB34,OUT013,1259.8408802709935
956,DRL23,OUT018,1443.752434914506
957,DRB24,OUT046,2505.742608214854
958,FDJ50,OUT046,844.3645251701903
959,FDQ49,OUT035,2513.1809226658734
960,FDP20,OUT035,2067.157361102702
961,FDV19,OUT027,4040.3254748449845
962,NCR54,OUT045,3127.0002299682387
963,FDO09,OUT010,751.446782010016
964,FDS57,OUT018,2007.1924768145648
965,FDN10,OUT049,1923.878906742379
966,FDV23,OUT049,2072.125223878359
967,FDY28,OUT049,3481.3096259430454
968,DRG51,OUT013,2520.3327372128115
969,FDD45,OUT019,255.09802458072818
970,NCL18,OUT027,5072.780261736647
971,NCM29,OUT013,2097.5225955435985
972,FDF17,OUT027,5072.780261736647
973,FDE22,OUT017,2530.2607784811607
974,FDQ22,OUT017,747.6833304830827
975,FDS01,OUT013,2992.7837287981038
976,FDW35,OUT027,1413.8644335495696
977,FDJ33,OUT046,2067.157361102702
978,NCF54,OUT035,2787.7836877010104
979,FDE09,OUT013,1738.6447133779814
980,NCE06,OUT045,2457.670101043921
981,DRH49,OUT049,1264.8280181886182
982,FDY43,OUT045,2704.7871708467624
983,NCT05,OUT017,3982.745669347465
984,FDZ34,OUT045,3182.1702909769547
985,FDL38,OUT017,1382.7983332438534
986,FDZ31,OUT017,3236.058335105171
987,FDR14,OUT035,980.5388768277237
988,NCN54,OUT049,1264.8280181886182
989,NCC42,OUT027,3351.293240724877
990,FDK08,OUT017,1649.7232505075835
991,FDP59,OUT013,1647.2335236902536
992,FDV22,OUT035,2530.2607784811607
993,FDD33,OUT035,3845.095506632654
994,DRE60,OUT027,5793.914549174367
995,FDK52,OUT046,3842.6250549572924
996,FDA02,OUT017,2249.904490247277
997,FDM56,OUT049,1746.1023029709686
998,FDE57,OUT035,2107.4506368119482
999,FDM32,OUT045,1342.9856136849176
1000,NCQ30,OUT027,3090.2705406647015
1001,FDQ27,OUT027,2638.911044044467
1002,FDT60,OUT027,3274.281627086396
1003,FDU43,OUT049,3868.943564174714
1004,NCO55,OUT035,1751.0701657466257
1005,FDG02,OUT045,3127.0002299682387
1006,FDJ28,OUT013,3226.1302938368217
1007,FDP40,OUT045,1743.3168322073195
1008,FDJ38,OUT045,3127.0002299682387
1009,NCC54,OUT017,3866.473112499352
1010,NCZ41,OUT046,2064.6869094273397
1011,FDK38,OUT019,383.28513623804315
1012,FDU52,OUT013,2498.285018621867
1013,FDC40,OUT046,1264.8280181886182
1014,NCR30,OUT017,1159.0829973752434
1015,NCN18,OUT017,1743.631851295606
1016,FDB50,OUT035,1264.8280181886182
1017,FDG04,OUT013,3226.1302938368217
1018,FDR26,OUT035,3000.2413183910908
1019,NCT17,OUT018,2943.9753758595807
1020,FDX35,OUT027,5620.117210538592
1021,FDS12,OUT046,2064.6869094273397
1022,NCZ29,OUT027,3274.281627086396
1023,FDB38,OUT010,405.745047098585
1024,FDP12,OUT013,745.2009364172357
1025,FDP22,OUT046,832.99294165057
1026,FDS26,OUT018,3544.211557416793
1027,FDR52,OUT046,3233.587883429809
1028,DRJ13,OUT046,2527.7903268057985
1029,FDU48,OUT027,3351.293240724877
1030,FDE29,OUT035,1124.842913028816
1031,NCT29,OUT049,1956.1991392215477
1032,DRK37,OUT018,3146.0975678699465
1033,FDK55,OUT046,1382.7983332438534
1034,FDR07,OUT046,1562.0202994840893
1035,FDO21,OUT027,5772.707929382765
1036,FDK46,OUT049,3985.2161210228273
1037,FDB12,OUT045,1579.8071827207486
1038,FDT31,OUT027,5090.071043972413
1039,FDJ33,OUT045,1999.7117449912296
1040,FDC26,OUT027,2735.290096507852
1041,NCQ02,OUT045,3127.0002299682387
1042,FDP08,OUT010,508.1149711810858
1043,FDB11,OUT027,5581.619808511225
1044,FDV55,OUT013,2244.917352329652
1045,FDW20,OUT049,1958.66959089691
1046,NCJ18,OUT019,301.1766809724729
1047,FDC41,OUT018,1100.275521718886
1048,FDE14,OUT027,2638.911044044467
1049,FDG35,OUT013,2888.6359910725514
1050,FDF45,OUT035,1031.1731166226514
1051,FDS19,OUT027,2166.694316228523
1052,FDS58,OUT019,389.7819540862117
1053,FDA26,OUT017,3668.8954457229534
1054,FDM32,OUT049,1410.4312297963897
1055,FDL45,OUT046,2067.157361102702
1056,FDZ55,OUT049,2545.6075212488936
1057,FDY37,OUT049,2104.980185136586
1058,FDO46,OUT046,3236.058335105171
1059,FDQ60,OUT046,1936.7551978347497
1060,FDA19,OUT018,1862.2681717038733
1061,FDL15,OUT046,2505.742608214854
1062,FDM10,OUT018,3106.255473269132
1063,NCL05,OUT017,745.2128788077205
1064,DRK49,OUT010,38.82331778160733
1065,NCE18,OUT027,5930.5730196239
1066,FDG40,OUT049,745.2128788077205
1067,DRI59,OUT045,3524.0343766908586
1068,FDK28,OUT035,4047.4165946111207
1069,NCD06,OUT019,87.843026895413
1070,FDO11,OUT019,721.5343418009422
1071,FDK27,OUT046,1921.4084550670168
1072,FDT43,OUT027,1501.5079920882954
1073,FDD38,OUT018,1436.3141204634867
1074,FDA16,OUT049,3666.809613419324
1075,FDL14,OUT027,4000.986974018275
1076,NCM17,OUT049,745.2128788077205
1077,FDD20,OUT045,1999.7117449912296
1078,FDA40,OUT045,1340.515162009555
1079,FDL43,OUT045,1197.3824020771458
1080,FDV15,OUT045,1579.8071827207486
1081,FDE52,OUT046,1436.680788968748
1082,NCL17,OUT010,362.58294185798013
1083,NCJ31,OUT045,3698.3531314876045
1084,FDR60,OUT045,1197.3824020771458
1085,NCA18,OUT035,1921.4084550670168
1086,FDS21,OUT027,2011.780823309583
1087,FDW09,OUT035,1267.2984698639807
1088,FDL26,OUT035,2505.742608214854
1089,FDS47,OUT018,1233.180425051033
1090,FDC39,OUT046,3443.1299416844986
1091,FDT51,OUT035,1743.631851295606
1092,FDK40,OUT035,4024.8534901721905
1093,NCG19,OUT045,3690.5404219856923
1094,FDZ07,OUT046,1127.3133647041782
1095,FDF08,OUT027,2366.69657376731
1096,FDO04,OUT013,936.0265954619815
1097,FDK41,OUT018,1112.6225801388537
1098,FDP15,OUT049,3982.745669347465
1099,NCD43,OUT018,1436.3141204634867
1100,NCP18,OUT013,2498.285018621867
1101,FDZ51,OUT046,1525.1669337467426
1102,DRH13,OUT035,1743.631851295606
1103,FDF38,OUT045,751.3688883939294
1104,NCI43,OUT045,797.626448220765
1105,FDM38,OUT027,1538.672099622543
1106,FDS03,OUT013,1133.69995251362
1107,DRJ47,OUT017,2795.2220021520297
1108,FDT50,OUT010,256.71993867754827
1109,FDV02,OUT046,2888.655266214519
1110,NCG18,OUT017,1647.2527988322213
1111,FDW52,OUT046,2527.7903268057985
1112,FDS40,OUT035,745.2128788077205
1113,FDN31,OUT017,3236.058335105171
1114,FDA37,OUT045,1997.241293315867
1115,FDA15,OUT046,3982.745669347465
1116,FDL39,OUT046,3104.95419912774
1117,FDJ53,OUT045,1888.7535231100753
1118,FDX22,OUT013,3481.946413758391
1119,NCZ42,OUT045,3690.5404219856923
1120,FDD56,OUT027,4687.628546814494
1121,FDD40,OUT017,3233.587883429809
1122,FDS50,OUT013,3661.4378561299663
1123,NCN14,OUT013,3204.001235241562
1124,FDT15,OUT013,3196.562920790542
1125,NCS18,OUT027,2735.290096507852
1126,NCO26,OUT010,318.84035644657683
1127,FDF58,OUT018,987.2678391482891
1128,NCB19,OUT013,1272.7171713633638
1129,FDH26,OUT017,2104.980185136586
1130,DRB24,OUT027,4000.986974018275
1131,FDA49,OUT018,1112.6225801388537
1132,FDB32,OUT045,1494.574683372617
1133,FDI36,OUT017,3233.587883429809
1134,NCA17,OUT010,401.7186809257787
1135,FDH22,OUT013,2075.0465142774474
1136,NCM26,OUT018,2275.79393114277
1137,FDT15,OUT027,5043.212888690368
1138,FDB16,OUT018,1195.5021048033218
1139,NCP54,OUT027,3274.281627086396
1140,FDJ36,OUT013,1639.7952092392343
1141,FDO28,OUT045,1869.3095817232772
1142,FDU09,OUT013,839.3773872525655
1143,FDF29,OUT017,2104.980185136586
1144,FDY08,OUT013,2099.9930472189612
1145,DRJ59,OUT018,681.4930281091581
1146,FDT23,OUT027,2164.3603688572844
1147,FDU15,OUT018,674.0547136581386
1148,FDT47,OUT013,1675.0092983140355
1149,FDI53,OUT019,387.31150241084947
1150,FDR59,OUT018,3528.1762093766456
1151,FDD53,OUT035,745.2128788077205
1152,FDY51,OUT017,3619.0778668616276
1153,FDT04,OUT049,745.2128788077205
1154,FDU51,OUT049,3000.2413183910908
1155,FDG14,OUT035,2505.742608214854
1156,NCU06,OUT045,3690.5404219856923
1157,DRG25,OUT046,3233.587883429809
1158,DRH49,OUT035,1264.8280181886182
1159,FDN15,OUT035,2104.980185136586
1160,FDL43,OUT018,1112.6225801388537
1161,NCT18,OUT049,3204.0205103835297
1162,NCB31,OUT013,4039.9590050181337
1163,FDK57,OUT035,1923.878906742379
1164,FDY04,OUT019,387.31150241084947
1165,NCP54,OUT046,1956.1991392215477
1166,FDF41,OUT013,3859.015522906365
1167,FDM01,OUT045,1587.2454971717682
1168,FDW03,OUT045,1595.1539254884815
1169,FDF28,OUT045,1997.241293315867
1170,FDY37,OUT017,2249.904490247277
1171,FDQ03,OUT017,3842.6250549572924
1172,FDP51,OUT027,3022.050748865695
1173,FDJ40,OUT017,1743.631851295606
1174,FDC32,OUT049,1527.6373854221051
1175,DRI49,OUT027,2149.4035339927573
1176,NCW54,OUT017,953.2070020897306
1177,FDF09,OUT017,763.0300732508153
1178,FDP45,OUT018,3538.8865355071844
1179,DRJ23,OUT018,2951.4136903106
1180,FDS59,OUT017,1751.0701657466257
1181,FDY08,OUT046,2107.4506368119482
1182,FDX16,OUT049,2422.63523976059
1183,FDY16,OUT018,2914.408002813301
1184,FDK32,OUT035,2508.2130598902163
1185,FDQ22,OUT013,747.6713880925979
1186,NCC31,OUT018,2268.3556166917506
1187,FDG58,OUT049,2508.2130598902163
1188,DRF48,OUT013,3273.8620403945183
1189,DRH36,OUT049,1141.157542106607
1190,NCR30,OUT035,1232.5255736898039
1191,FDB03,OUT019,733.0691191454216
1192,FDZ28,OUT027,3274.281627086396
1193,FDR35,OUT017,3241.0261978808285
1194,DRD15,OUT027,5793.914549174367
1195,FDJ33,OUT019,317.5895440974573
1196,FDA56,OUT010,311.6925486395005
1197,FDP56,OUT046,771.8842086588625
1198,NCT30,OUT046,769.4137569835002
1199,FDK15,OUT017,1647.2527988322213
1200,FDH44,OUT018,2007.1924768145648
1201,FDV01,OUT013,2498.285018621867
1202,DRG03,OUT017,2505.742608214854
1203,FDG50,OUT027,2378.125802379265
1204,FDR16,OUT010,600.3684930281429
1205,FDZ60,OUT046,1743.631851295606
1206,DRG03,OUT045,2438.296992103382
1207,FDS56,OUT018,3603.5574607708404
1208,FDU33,OUT045,778.0402182450714
1209,DRD27,OUT035,1647.2527988322213
1210,FDW22,OUT046,3671.3658973983156
1211,DRA24,OUT045,2442.323358276188
1212,FDF38,OUT049,745.2128788077205
1213,FDX48,OUT013,2498.285018621867
1214,FDS58,OUT018,2267.056960954948
1215,FDC32,OUT046,1527.6373854221051
1216,NCQ29,OUT045,3830.6610363758655
1217,DRK39,OUT018,1122.3453971736158
1218,NCS38,OUT017,1921.4084550670168
1219,DRO47,OUT013,1743.6125761536384
1220,DRG27,OUT027,1398.9075986850428
1221,FDC57,OUT027,5090.071043972413
1222,FDS55,OUT046,2262.0977589574018
1223,NCJ06,OUT018,1684.021463543913
1224,FDO01,OUT019,324.72648031933363
1225,NCM55,OUT045,3104.8711713729786
1226,FDC52,OUT049,2505.742608214854
1227,FDQ15,OUT045,1197.3824020771458
1228,NCT30,OUT027,1423.1084768608225
1229,NCR42,OUT027,1398.9075986850428
1230,FDD28,OUT035,1028.7026649472891
1231,FDQ34,OUT049,1649.7232505075835
1232,FDZ12,OUT027,3585.8760251206786
1233,DRE13,OUT019,183.07155999913653
1234,NCN07,OUT019,324.72648031933363
1235,FDM28,OUT035,3104.95419912774
1236,FDI10,OUT017,2790.2541393763727
1237,FDQ25,OUT013,2780.326098108023
1238,FDA38,OUT010,751.6684473586349
1239,DRI13,OUT049,3439.2018051183195
1240,FDY20,OUT027,2395.4165846150304
1241,NCZ53,OUT035,3233.587883429809
1242,NCM31,OUT013,2265.231957873042
1243,DRB01,OUT017,3275.6957042545346
1244,DRF37,OUT046,3982.745669347465
1245,NCF42,OUT049,3000.2413183910908
1246,FDF16,OUT018,2278.0784337265127
1247,FDB41,OUT013,769.4018145930154
1248,FDR34,OUT013,3837.6379170396676
1249,FDR15,OUT018,2268.3556166917506
1250,NCV42,OUT019,279.3706283080701
1251,FDW51,OUT035,3486.9335516760157
1252,FDU36,OUT017,1662.5995415999541
1253,FDX60,OUT049,1264.8280181886182
1254,FDY03,OUT035,1798.7624194829427
1255,FDW55,OUT045,3833.1314880512273
1256,FDT01,OUT010,601.5932865051855
1257,FDG58,OUT013,2500.7554702972293
1258,FDK21,OUT017,3985.2161210228273
1259,NCS41,OUT019,497.6912492322424
1260,FDS10,OUT045,3099.9033085973215
1261,NCT53,OUT046,2592.284439358815
1262,FDJ28,OUT018,2943.9753758595807
1263,FDX44,OUT045,1317.8231688077435
1264,FDT20,OUT018,668.7296917485301
